Date,Week_Index,Product_ID,Product_Name,Category,Region,Channel,Production_Line,Campaign,Produced_Units,Good_Units,Sales_Units,Returned_Units,Price_per_Unit,Cost_per_Unit,Raw_Material_Cost,COGS,Marketing_Spend,Logistics_Cost,Other_Expenses,Revenue,Profit,Profit_Margin,Lead_Time_days,Downtime_hours,Efficiency_u_per_h,Defect_Rate,Returns_Rate,Inventory,Backorder,Acquisition,Retention_Rate,NPS,Employee_Satisfaction,On_Promo,Promo_Discount,Month,Quarter,Year,Weekly_Target,Target_Achieved,Rolling_4w_Sales,Rolling_13w_Sales,WoW_pct_Sales_Units,WoW_pct_Revenue,WoW_pct_Lead_Time_days,WoW_pct_Efficiency_u_per_h,anomaly_score,is_anomaly,Weeks_of_Inventory
2022-03-14,10,P008,SKI_SKU_08,Skincare,West,E-commerce,LineB,None,1527,1484,1518,35,7.29,14.06,2540.93,21723.71,667.67,442.73,826.55,11066.22,-12594.44,-1.1381,7,6.92,65.48,0.0278,0.0231,3593,11,100,0.6653,31.6,6.79,False,0.0,2022-03-01,2022-01-01,2022,1568,0.9681122448973418,1240.5,1307.2727272727273,0.7075365579302588,0.9121261915993217,0.16666666666666674,0.882150043115838,0.17976596749281598,False,2.3669301697187546
2022-03-21,11,P008,SKI_SKU_08,Skincare,Central,Wholesale,LineA,HolidayPush,1699,1683,1380,15,7.1,14.64,2171.32,25090.49,1739.69,589.4,682.39,9798.0,-18303.97,-1.8681,5,9.8,83.1,0.0094,0.0115,2951,0,80,0.7036,23.3,8.66,False,0.0,2022-03-01,2022-01-01,2022,1568,0.8801020408157653,1274.25,1313.3333333333333,-0.09090909090909094,-0.11460281830652197,-0.2857142857142857,0.26908979841172864,0.10053592898744335,False,2.1384057955518796
2022-03-28,12,P008,SKI_SKU_08,Skincare,West,E-commerce,LineA,NewLaunch,1268,1213,1491,12,4.46,13.46,1772.66,17244.55,4594.02,428.72,1194.64,6649.86,-16812.07,-2.5282,9,6.6,53.64,0.043,0.0086,3331,138,47,0.6016,31.0,6.87,True,0.34,2022-03-01,2022-01-01,2022,1568,0.9508928571422507,1319.5,1327.0,0.08043478260869574,-0.32130434782608697,0.8,-0.3545126353790613,0.14360870026473932,False,2.234071091727652
2022-04-04,13,P008,SKI_SKU_08,Skincare,Central,Retail,LineA,None,1828,1814,1762,31,6.83,14.56,1672.62,26782.94,3695.18,681.91,466.62,12034.46,-19592.19,-1.628,8,8.75,85.06,0.0072,0.018,2212,0,75,0.6842,36.6,6.87,False,0.0,2022-04-01,2022-04-01,2022,1568,1.1237244897952017,1537.75,1352.1538461538462,0.1817572099262239,0.8097313326897106,-0.11111111111111116,0.5857568978374348,0.1002389046893295,False,1.2553915997415483
2022-04-11,14,P008,SKI_SKU_08,Skincare,East,Retail,LineC,None,1451,1409,1250,43,6.58,14.52,1086.8,21177.2,934.1,328.95,218.77,8225.0,-14434.02,-1.7549,7,3.22,53.69,0.0283,0.0347,3372,0,100,0.6625,22.6,7.15,False,0.0,2022-04-01,2022-04-01,2022,1568,0.797193877550512,1470.75,1359.6923076923076,-0.2905788876276958,-0.31654598544513,-0.125,-0.36879849517987306,0.17434608553502057,False,2.6975999978419196
2022-04-18,15,P008,SKI_SKU_08,Skincare,Central,E-commerce,LineA,SummerSale,1592,1506,1481,20,7.28,14.23,1751.2,22829.28,3108.77,792.45,449.85,10781.68,-16398.67,-1.521,7,6.26,66.38,0.0539,0.0138,2853,0,96,0.687,36.7,6.5,False,0.0,2022-04-01,2022-04-01,2022,1568,0.9445153061218466,1496.0,1354.4615384615386,0.18480000000000008,0.31084255319148935,0.0,0.23635686347550755,0.11310772276790226,False,1.9264010790503705
2022-04-25,16,P008,SKI_SKU_08,Skincare,Central,Wholesale,LineC,None,1468,1419,1145,14,7.11,14.8,1450.38,21871.44,1086.73,352.56,616.19,8140.95,-15785.97,-1.9391,6,8.49,67.49,0.0328,0.0124,2759,0,47,0.6658,23.2,6.74,False,0.0,2022-04-01,2022-04-01,2022,1568,0.730229591836269,1409.5,1339.0,-0.22687373396353816,-0.24492750665944463,-0.1428571428571429,0.016721904188008452,0.152909877679273,False,2.409606984795103
2022-05-02,17,P008,SKI_SKU_08,Skincare,Central,E-commerce,LineC,SummerSale,1529,1490,2008,29,5.22,14.27,1929.6,22011.79,4406.63,816.81,738.29,10481.76,-17491.76,-1.6688,3,6.25,63.73,0.0252,0.0148,2273,264,75,0.7908,33.5,8.27,True,0.23,2022-05-01,2022-04-01,2022,1568,1.2806122448971424,1471.0,1389.8461538461538,0.7537117903930131,0.2875352385163894,-0.5,-0.0557119573270114,0.12715028005997409,False,1.1319721109900536
2022-05-09,18,P008,SKI_SKU_08,Skincare,East,Wholesale,LineA,None,1585,1585,1813,0,5.16,13.69,1044.52,21803.1,1170.57,521.03,748.54,9355.08,-14888.16,-1.5915,10,6.7,67.32,0.0,0.0,3464,124,99,0.6587,43.2,5.91,True,0.2,2022-05-01,2022-04-01,2022,1568,1.1562499999992626,1611.75,1432.2307692307693,-0.09711155378486058,-0.10748958190227598,2.3333333333333335,0.05633139808567389,0.11849277594664798,False,1.9106453381629092
2022-05-16,19,P008,SKI_SKU_08,Skincare,South,Retail,LineC,None,1239,1207,1326,17,5.51,15.12,1098.99,18843.58,3747.09,458.37,280.88,7306.26,-16023.66,-2.1931,9,6.72,52.69,0.0252,0.0134,2352,59,80,0.7892,48.2,5.38,True,0.23,2022-05-01,2022-04-01,2022,1568,0.8456632653055831,1573.0,1432.1538461538462,-0.2686155543298401,-0.21900614425531362,-0.09999999999999998,-0.2173202614379085,0.18842873044615877,False,1.7737556547709232
2022-05-23,20,P008,SKI_SKU_08,Skincare,North,Wholesale,LineC,NewLaunch,1777,1730,1672,28,7.05,13.79,2292.33,24734.06,2675.77,506.7,287.85,11787.6,-16416.78,-1.3927,4,8.36,81.22,0.0264,0.0172,3201,0,97,0.6253,48.1,7.32,False,0.0,2022-05-01,2022-04-01,2022,1568,1.0663265306115648,1704.75,1465.0,0.2609351432880844,0.6133562178186924,-0.5555555555555556,0.5414689694439172,0.13738946551812248,False,1.914473683065506
2022-05-30,21,P008,SKI_SKU_08,Skincare,South,Retail,LineA,HolidayPush,1721,1664,1574,15,6.52,15.14,2139.2,26269.86,3282.03,619.43,632.72,10262.48,-20541.56,-2.0016,4,1.58,60.04,0.033,0.0099,3033,0,69,0.7562,8.3,6.6,False,0.0,2022-05-01,2022-04-01,2022,1568,1.0038265306116048,1596.25,1485.3076923076924,-0.05861244019138756,-0.12938341986494284,0.0,-0.26077320856931785,0.10461101359295921,False,1.9269377370222758
2022-06-06,22,P008,SKI_SKU_08,Skincare,West,Retail,LineA,None,1448,1435,1350,0,7.15,14.15,1488.54,20638.05,3319.03,196.9,1062.77,9652.5,-15564.25,-1.6125,2,2.45,52.1,0.0089,0.0,4275,0,60,0.7433,10.4,7.71,False,0.0,2022-06-01,2022-04-01,2022,1568,0.860969387754553,1480.5,1520.7692307692307,-0.1423125794155019,-0.05943787466577277,-0.5,-0.13224516988674218,0.14479534968621716,False,3.1666666643209873
2022-06-13,23,P008,SKI_SKU_08,Skincare,North,Retail,LineA,None,1516,1437,1379,18,6.87,13.76,1214.32,20981.59,2208.63,390.48,339.91,9473.73,-14446.88,-1.5249,3,4.3,58.45,0.0517,0.0132,2856,0,53,0.7614,13.7,6.72,False,0.0,2022-06-01,2022-04-01,2022,1568,0.8794642857137248,1493.75,1510.076923076923,0.021481481481481435,-0.01852059052059052,0.5,0.12188099808061414,0.12267430410977409,False,2.071065988345855
2022-06-20,24,P008,SKI_SKU_08,Skincare,North,Retail,LineC,None,1346,1324,1114,21,6.79,13.67,1510.21,18550.84,1116.85,198.98,674.59,7564.06,-12977.2,-1.7156,9,3.89,51.08,0.0161,0.0189,3804,0,81,0.6467,14.2,6.63,False,0.0,2022-06-01,2022-04-01,2022,1568,0.7104591836730163,1354.25,1489.6153846153845,-0.192168237853517,-0.20157530349714414,2.0,-0.12609067579127464,0.182481524998735,False,3.4147217204535707
2022-06-27,25,P008,SKI_SKU_08,Skincare,West,Retail,LineA,None,1410,1345,1395,9,5.5,14.79,2162.94,21070.19,5488.64,469.62,893.59,7672.5,-20249.54,-2.6392,7,6.22,58.7,0.0454,0.0069,3840,28,80,0.7167,41.8,6.13,True,0.15,2022-06-01,2022-04-01,2022,1568,0.8896683673463713,1309.5,1482.2307692307693,0.2522441651705565,0.014336216264810187,-0.2222222222222222,0.14917776037588104,0.1342397991765798,False,2.7526881700697574
2022-07-04,26,P008,SKI_SKU_08,Skincare,North,Retail,LineB,None,1586,1533,1478,17,7.07,15.04,1987.26,24052.17,960.6,641.47,818.41,10449.46,-16023.19,-1.5334,13,5.56,64.25,0.0329,0.0116,3276,0,115,0.7654,46.1,6.05,False,0.0,2022-07-01,2022-07-01,2022,1568,0.9426020408157254,1341.5,1460.3846153846155,0.05949820788530458,0.36193678722710976,0.8571428571428572,0.09454855195911405,0.17820746990671316,False,2.2165087941701564
2022-07-11,27,P008,SKI_SKU_08,Skincare,Central,Retail,LineC,None,1730,1663,1600,25,7.0,14.41,2397.78,25169.08,1373.21,769.26,431.48,11200.0,-16543.03,-1.4771,5,4.49,67.19,0.0386,0.016,2484,0,90,0.6493,21.3,5.36,False,0.0,2022-07-01,2022-07-01,2022,1568,1.0204081632646553,1396.75,1487.3076923076924,0.08254397834912042,0.0718257211377431,-0.6153846153846154,0.0457587548638132,0.14406928781025963,False,1.5524999990296875
2022-07-18,28,P008,SKI_SKU_08,Skincare,North,Retail,LineB,None,1633,1560,1315,45,6.58,13.2,1778.34,21733.43,433.83,195.97,514.74,8652.7,-14225.27,-1.644,1,3.54,61.17,0.0441,0.0345,3324,0,40,0.6174,32.7,6.87,False,0.0,2022-07-01,2022-07-01,2022,1568,0.8386479591831386,1447.0,1474.5384615384614,-0.17812499999999998,-0.22743749999999996,-0.8,-0.08959666617056106,0.13113457521594085,False,2.527756652070147
2022-07-25,29,P008,SKI_SKU_08,Skincare,West,Retail,LineB,None,1646,1635,1373,23,6.57,14.49,1530.78,24003.62,1686.07,345.5,1199.23,9020.61,-18213.81,-2.0191,6,7.79,73.32,0.0067,0.0172,3552,0,75,0.5369,28.5,7.3,False,0.0,2022-07-01,2022-07-01,2022,1568,0.8756377551014823,1441.5,1492.076923076923,0.04410646387832706,0.04251967593930206,5.0,0.19862677783227056,0.13853740002975212,False,2.5870356863896316
2022-08-01,30,P008,SKI_SKU_08,Skincare,North,Retail,LineB,None,1344,1303,1286,0,7.31,14.51,1491.84,19650.62,2260.34,676.62,368.75,9400.66,-13555.67,-1.442,2,11.05,70.05,0.0303,0.0,2885,0,68,0.6837,-2.6,8.61,False,0.0,2022-08-01,2022-07-01,2022,1568,0.8201530612239667,1393.5,1436.5384615384614,-0.06336489439184267,0.04213129710740171,-0.6666666666666667,-0.04459901800327326,0.10899959411811266,False,2.2433903559538177
2022-08-08,31,P008,SKI_SKU_08,Skincare,Central,E-commerce,LineA,None,949,931,953,27,6.93,14.35,1154.93,13733.64,335.12,222.7,670.01,6604.29,-8357.18,-1.2654,12,10.04,46.97,0.0182,0.0283,2093,9,51,0.7199,54.6,7.59,False,0.0,2022-08-01,2022-07-01,2022,1568,0.6077806122445103,1231.75,1370.3846153846155,-0.25894245723172626,-0.2974652843523753,5.0,-0.32947894361170593,0.1646920774735972,False,2.196222453099452
2022-08-15,32,P008,SKI_SKU_08,Skincare,West,Retail,LineA,None,1254,1230,1041,10,6.94,14.95,904.13,18837.71,3801.23,173.67,979.58,7224.54,-16567.65,-2.2932,2,9.46,60.34,0.0186,0.0098,3690,0,86,0.748,30.4,6.91,False,0.0,2022-08-01,2022-07-01,2022,1568,0.6639030612240664,1163.25,1348.4615384615386,0.09233997901364122,0.0939162271796059,-0.8333333333333334,0.28464977645305534,0.14691175198230244,False,3.544668584491192
2022-08-22,33,P008,SKI_SKU_08,Skincare,North,Retail,LineB,None,1715,1694,1416,0,6.76,14.19,1869.35,24522.78,425.27,673.91,461.07,9572.16,-16510.88,-1.7249,3,5.66,69.78,0.0121,0.0,2675,0,111,0.6705,16.6,8.76,False,0.0,2022-08-01,2022-07-01,2022,1568,0.90306122448922,1174.0,1328.7692307692307,0.3602305475504324,0.3249507927148303,0.5,0.1564468014584024,0.16126280019693623,False,1.8891242924511833
2022-08-29,34,P008,SKI_SKU_08,Skincare,North,Retail,LineA,None,1192,1151,923,24,6.8,14.54,1218.22,17453.5,761.66,246.94,393.78,6276.4,-12579.48,-2.0043,6,9.31,56.96,0.0336,0.0261,3867,0,43,0.626,15.4,7.08,False,0.0,2022-08-01,2022-07-01,2022,1568,0.588647959183298,1083.25,1278.6923076923076,-0.3481638418079096,-0.3443068231203825,1.0,-0.1837202636858699,0.15425166324374795,False,4.189599128721994
2022-09-05,35,P008,SKI_SKU_08,Skincare,East,E-commerce,LineC,SummerSale,1358,1321,1399,27,6.76,14.85,1349.85,20301.29,1844.66,555.42,1167.22,9457.24,-14411.35,-1.5238,10,2.17,48.37,0.0268,0.0197,2006,30,112,0.6677,40.7,7.55,False,0.0,2022-09-01,2022-07-01,2022,1568,0.892219387754533,1194.75,1282.4615384615386,0.5157096424702059,0.5067937033968517,0.6666666666666667,-0.150807584269663,0.1597521952118488,False,1.433881342792079
2022-09-12,36,P008,SKI_SKU_08,Skincare,West,Wholesale,LineB,None,1785,1722,1645,8,7.32,14.56,2300.86,26219.69,2864.36,750.61,606.2,12041.4,-18399.46,-1.528,8,0.56,60.14,0.0348,0.0051,3707,0,97,0.7379,39.8,7.15,False,0.0,2022-09-01,2022-07-01,2022,1568,1.0491071428564738,1345.75,1302.923076923077,0.17583988563259467,0.2732467400636973,-0.19999999999999996,0.24333264420095113,0.08108638666372536,False,2.253495439359577
2022-09-19,37,P008,SKI_SKU_08,Skincare,Central,Retail,LineB,None,1509,1499,1383,20,6.05,14.31,1306.79,21724.47,4942.46,438.22,920.69,8367.15,-19658.69,-2.3495,7,5.16,60.18,0.0062,0.0148,3379,0,68,0.6382,16.7,8.21,True,0.1,2022-09-01,2022-07-01,2022,1568,0.8820153061218865,1337.5,1323.6153846153845,-0.15927051671732528,-0.3051347849917784,-0.125,0.0006651147322913609,0.1545769291188368,False,2.443239333012842
2022-09-26,38,P008,SKI_SKU_08,Skincare,West,E-commerce,LineB,SummerSale,1828,1762,1850,30,7.15,14.75,1749.4,27137.94,371.68,400.0,1129.05,13227.5,-15811.17,-1.1953,4,2.91,66.89,0.0357,0.0167,2614,39,159,0.6721,52.4,7.74,False,0.0,2022-09-01,2022-07-01,2022,1568,1.1798469387747577,1569.25,1358.6153846153845,0.33767172812725965,0.5808847696049433,-0.4285714285714286,0.11149883682286466,0.11254567289687734,False,1.4129729722092037
2022-10-03,39,P008,SKI_SKU_08,Skincare,South,E-commerce,LineC,None,1331,1284,1209,6,7.2,13.28,1148.65,17790.55,3532.67,201.45,904.83,8704.8,-13724.7,-1.5767,5,8.75,61.93,0.0347,0.0056,2487,0,53,0.6657,45.1,5.53,False,0.0,2022-10-01,2022-10-01,2022,1568,0.7710459183668552,1521.75,1337.923076923077,-0.3464864864864865,-0.34191646191646197,0.25,-0.07415159216624312,0.15547906275357765,False,2.057071958596301
2022-10-10,40,P008,SKI_SKU_08,Skincare,Central,E-commerce,LineB,None,1507,1445,1426,39,7.24,15.15,997.63,22930.81,823.73,694.08,258.11,10324.24,-14382.49,-1.3931,8,0.75,51.1,0.0405,0.0274,2461,0,116,0.7114,27.1,7.51,False,0.0,2022-10-01,2022-10-01,2022,1568,0.909438775509624,1467.0,1324.5384615384614,0.17948717948717952,0.1860398860398862,0.6000000000000001,-0.17487485871144837,0.09539731942140706,False,1.7258064504026602
2022-10-17,41,P008,SKI_SKU_08,Skincare,West,E-commerce,LineA,SummerSale,1264,1204,1315,30,7.22,14.87,1976.9,18993.37,906.34,261.5,1110.6,9494.3,-11777.51,-1.2405,10,5.39,50.86,0.0471,0.023,3015,60,58,0.7141,24.1,6.69,False,0.0,2022-10-01,2022-10-01,2022,1568,0.8386479591831386,1450.0,1324.5384615384614,-0.07784011220196352,-0.08038751520693055,0.25,-0.004696673189823919,0.15359355246435386,False,2.2927756636556835
2022-10-24,42,P008,SKI_SKU_08,Skincare,West,E-commerce,LineB,None,1027,991,976,17,6.73,15.0,965.38,15501.54,1983.39,239.26,815.38,6568.48,-11971.09,-1.8225,8,9.18,48.76,0.0348,0.0183,2891,0,70,0.597,34.4,5.53,True,0.05,2022-10-01,2022-10-01,2022,1568,0.6224489795914397,1231.5,1294.0,-0.2577946768060837,-0.30816595220290066,-0.19999999999999996,-0.041289815178922606,0.15777154090822854,False,2.9620901608994976
2022-10-31,43,P008,SKI_SKU_08,Skincare,South,Retail,LineC,SummerSale,1577,1549,1241,27,7.28,14.05,1184.33,22275.28,634.91,454.89,676.14,9034.48,-15006.74,-1.6611,4,4.53,61.34,0.0173,0.0224,4239,0,51,0.6916,27.1,6.55,False,0.0,2022-10-01,2022-10-01,2022,1568,0.7914540816321484,1239.5,1290.5384615384614,0.271516393442623,0.3754293230701775,-0.5,0.25799835931091075,0.18124536082291415,False,3.4157937119937194
2022-11-07,44,P008,SKI_SKU_08,Skincare,North,Retail,LineC,None,1367,1301,1240,10,7.04,14.09,1023.88,19363.42,528.62,411.42,308.69,8729.6,-11882.55,-1.3612,3,5.46,55.16,0.0478,0.0088,2271,0,73,0.6725,12.3,5.73,False,0.0,2022-11-01,2022-10-01,2022,1568,0.7908163265301079,1193.0,1312.6153846153845,-0.0008058017727639033,-0.033746269846189225,-0.25,-0.10074991848712112,0.14855293921172913,False,1.8314516114262485
2022-11-14,45,P008,SKI_SKU_08,Skincare,Central,Retail,LineA,HolidayPush,1773,1729,1567,22,7.1,13.3,2499.93,23830.89,1140.87,567.01,461.98,11125.7,-14875.05,-1.337,5,5.4,71.38,0.0248,0.0142,3135,0,139,0.5895,18.2,6.46,False,0.0,2022-11-01,2022-10-01,2022,1568,0.9993622448973218,1256.0,1353.076923076923,0.2637096774193548,0.2744799303519061,0.6666666666666667,0.29405366207396666,0.17093491659858734,False,2.00063816081644
2022-11-21,46,P008,SKI_SKU_08,Skincare,East,E-commerce,LineC,None,1806,1777,1674,7,6.97,13.52,1972.15,24614.34,3789.07,522.84,1057.55,11667.78,-18316.02,-1.5698,2,9.77,88.24,0.0156,0.0044,3473,0,135,0.7083,29.6,6.63,False,0.0,2022-11-01,2022-10-01,2022,1568,1.0676020408156457,1430.5,1372.923076923077,0.0682833439693682,0.048723226403731834,-0.6,0.236200616419165,0.09991319360872886,False,2.0746714443998377
2022-11-28,47,P008,SKI_SKU_08,Skincare,West,E-commerce,LineB,HolidayPush,2168,2081,1902,14,6.7,13.57,2471.52,29666.91,1488.64,831.94,1020.51,12743.4,-20264.6,-1.5902,6,2.92,79.35,0.0399,0.0078,4648,0,64,0.7326,43.0,7.13,False,0.0,2022-11-01,2022-10-01,2022,1568,1.213010204080859,1595.75,1448.2307692307693,0.1362007168458781,0.0921872027069417,2.0,-0.10074796010879417,0.07389453887354158,False,2.443743426685729
2022-12-05,48,P008,SKI_SKU_08,Skincare,East,E-commerce,LineB,SummerSale,1521,1521,1526,35,7.06,13.3,1490.58,20378.36,847.12,729.4,955.44,10773.56,-12136.76,-1.1265,1,6.83,64.97,0.0,0.0235,4689,8,98,0.637,39.8,6.89,False,0.0,2022-12-01,2022-10-01,2022,1568,0.9732142857136651,1667.25,1458.0,-0.19768664563617244,-0.1545772713718474,-0.8333333333333334,-0.18122243226212975,0.1400558354910595,False,3.0727391854044956
2022-12-12,49,P008,SKI_SKU_08,Skincare,North,E-commerce,LineA,None,1637,1573,1591,26,7.29,13.91,1671.38,22937.81,3471.74,789.73,1091.16,11598.39,-16692.05,-1.4392,9,3.4,60.99,0.039,0.0164,2752,9,59,0.7188,40.1,7.52,False,0.0,2022-12-01,2022-10-01,2022,1568,1.0146683673462917,1673.25,1453.8461538461538,0.04259501965923995,0.0765605797897817,8.0,-0.06125904263506232,0.13539514537144498,False,1.729729728642533
2022-12-19,50,P008,SKI_SKU_08,Skincare,Central,E-commerce,LineC,None,1339,1299,1321,32,6.67,13.74,1616.17,18559.48,971.14,598.61,750.89,8811.07,-12069.05,-1.3698,5,5.72,54.62,0.0297,0.0248,1816,11,70,0.7552,17.7,6.57,False,0.0,2022-12-01,2022-10-01,2022,1568,0.8424744897953811,1585.0,1449.076923076923,-0.1697045883092395,-0.24031956159432477,-0.4444444444444444,-0.10444335136907701,0.1910285165940523,False,1.3747161231077092
2022-12-26,51,P008,SKI_SKU_08,Skincare,North,E-commerce,LineB,NewLaunch,1272,1215,1327,3,5.08,13.18,1347.05,16899.66,3282.78,145.96,284.48,6741.16,-13871.72,-2.0578,4,0.65,42.99,0.0441,0.0029,2912,64,101,0.6525,25.7,5.4,True,0.22,2022-12-01,2022-10-01,2022,1568,0.8463010204076236,1441.25,1408.8461538461538,0.004542013626040786,-0.23492152485452955,-0.19999999999999996,-0.212925668253387,0.07868926200598858,False,2.1944235100268097
2023-01-02,52,P008,SKI_SKU_08,Skincare,West,Retail,LineB,None,1809,1795,1478,0,6.66,14.42,2377.03,26323.48,2434.48,668.71,804.96,9843.48,-20388.15,-2.0712,5,6.76,77.04,0.0077,0.0,3525,0,112,0.765,31.6,7.86,False,0.0,2023-01-01,2023-01-01,2023,1568,0.9426020408157254,1429.25,1429.5384615384614,0.11379050489826681,0.4602056619335544,0.25,0.7920446615491976,0.13062955247903818,False,2.3849797006867526
2023-01-09,53,P008,SKI_SKU_08,Skincare,South,E-commerce,LineB,None,1950,1925,1862,28,7.14,13.91,1460.55,27270.56,2174.9,345.3,383.78,13294.68,-16879.85,-1.2697,5,6.08,80.71,0.0123,0.0155,4112,0,120,0.6571,13.1,6.36,False,0.0,2023-01-01,2023-01-01,2023,1568,1.1874999999992426,1497.0,1463.076923076923,0.259810554803789,0.35060771190676476,0.0,0.04763759086188979,0.12444671350002157,False,2.208378086891311
2023-01-16,54,P008,SKI_SKU_08,Skincare,East,E-commerce,LineA,None,1343,1323,1320,2,6.84,13.81,1398.06,18686.64,1290.52,287.55,385.01,9028.8,-11620.92,-1.2871,5,9.87,65.92,0.0143,0.0018,2858,0,103,0.7401,28.4,6.93,False,0.0,2023-01-01,2023-01-01,2023,1568,0.8418367346933406,1496.75,1463.4615384615386,-0.29108485499462944,-0.3208712056251073,0.0,-0.18324866807087092,0.14113773830276394,False,2.1651515135112485
2023-01-23,55,P008,SKI_SKU_08,Skincare,South,Wholesale,LineC,HolidayPush,1548,1523,1734,36,5.16,14.05,1761.62,21925.56,3938.0,429.97,644.09,8947.44,-17990.18,-2.0107,13,8.19,70.21,0.0158,0.0209,869,112,121,0.6111,37.5,8.22,True,0.23,2023-01-01,2023-01-01,2023,1568,1.1058673469380702,1598.5,1521.7692307692307,0.3136363636363637,-0.009011164274322025,1.6,0.06507888349514546,0.13645643062339852,False,0.5011534022484697
2023-01-30,56,P008,SKI_SKU_08,Skincare,East,Retail,LineB,HolidayPush,1351,1321,1137,9,6.94,13.37,1741.44,18237.01,3160.33,262.52,1086.43,7890.78,-14855.51,-1.8826,4,5.71,55.09,0.0221,0.0084,3076,0,64,0.6503,15.3,8.59,False,0.0,2023-01-01,2023-01-01,2023,1568,0.7251275510199457,1513.25,1513.7692307692307,-0.3442906574394463,-0.11809634934685231,-0.6923076923076923,-0.21535393818544357,0.19447133480327283,False,2.7053649932230734
2023-02-06,57,P008,SKI_SKU_08,Skincare,South,E-commerce,LineC,None,1842,1800,1657,7,7.31,14.85,1200.98,27473.8,1418.4,632.28,988.61,12112.67,-18400.42,-1.5191,4,10.46,93.13,0.0225,0.0044,4767,0,121,0.779,26.6,5.91,False,0.0,2023-02-01,2023-01-01,2023,1568,1.0567602040809587,1462.0,1545.8461538461538,0.4573438874230431,0.5350408958303237,0.0,0.6905064440007258,0.08657077761518028,False,2.8768859367067674
2023-02-13,58,P008,SKI_SKU_08,Skincare,West,E-commerce,LineC,None,1703,1698,1714,8,6.61,13.69,2011.24,23515.19,2290.7,425.23,440.19,11329.54,-15341.77,-1.3541,7,6.52,71.81,0.0024,0.0049,2748,7,80,0.6576,40.9,7.73,False,0.0,2023-02-01,2023-01-01,2023,1568,1.093112244897262,1560.5,1557.1538461538462,0.034399517199758645,-0.06465378814084755,0.75,-0.22892730591646082,0.13238397678864156,False,1.6032672102664718
2023-02-20,59,P008,SKI_SKU_08,Skincare,West,Wholesale,LineC,None,1505,1462,1245,12,6.88,13.71,1182.93,20751.84,3505.47,561.17,986.23,8565.6,-17239.11,-2.0126,5,6.84,64.31,0.0284,0.0102,2402,0,56,0.6448,19.5,7.82,False,0.0,2023-02-01,2023-01-01,2023,1568,0.7940051020403099,1438.25,1524.1538461538462,-0.27362893815635936,-0.24395871323990204,-0.2857142857142857,-0.10444227823422925,0.17304835495449883,False,1.9293172675266526
2023-02-27,60,P008,SKI_SKU_08,Skincare,East,E-commerce,LineB,None,1805,1791,1992,69,7.27,13.78,2492.7,25122.17,3179.69,505.52,766.76,14481.84,-15092.3,-1.0422,6,6.62,76.43,0.0074,0.035,2263,92,158,0.6702,5.5,6.12,False,0.0,2023-02-01,2023-01-01,2023,1568,1.270408163264496,1652.0,1531.076923076923,0.6000000000000001,0.6906976744186046,0.19999999999999996,0.18846213652620136,0.1098367021687825,False,1.1360441761365239
2023-03-06,61,P008,SKI_SKU_08,Skincare,Central,E-commerce,LineA,HolidayPush,1295,1295,1340,8,7.11,15.11,937.58,19661.21,1603.21,322.0,651.59,9527.4,-12710.61,-1.3341,5,5.84,53.07,0.0,0.0064,2756,17,86,0.6006,43.8,6.01,False,0.0,2023-03-01,2023-01-01,2023,1568,0.8545918367341488,1572.75,1516.7692307692307,-0.3273092369477911,-0.34211398551565275,-0.16666666666666663,-0.30563914693183314,0.1614702217185386,False,2.0567164163755844
2023-03-13,62,P008,SKI_SKU_08,Skincare,Central,E-commerce,LineC,None,1575,1534,1666,40,7.26,13.72,1526.17,21761.62,1782.18,250.82,1021.15,12095.16,-12720.61,-1.0517,4,6.72,66.97,0.0259,0.0241,2296,70,146,0.6962,15.5,6.78,False,0.0,2023-03-01,2023-01-01,2023,1568,1.0624999999993223,1560.75,1522.5384615384614,0.24328358208955225,0.26951319352604064,-0.19999999999999996,0.26191822121726016,0.1696097463910895,False,1.37815125967698
