Date,Week_Index,Product_ID,Product_Name,Category,Region,Channel,Production_Line,Campaign,Produced_Units,Good_Units,Sales_Units,Returned_Units,Price_per_Unit,Cost_per_Unit,Raw_Material_Cost,COGS,Marketing_Spend,Logistics_Cost,Other_Expenses,Revenue,Profit,Profit_Margin,Lead_Time_days,Downtime_hours,Efficiency_u_per_h,Defect_Rate,Returns_Rate,Inventory,Backorder,Acquisition_Rate,Retention_Rate,NPS,Employee_Satisfaction,On_Promo,Promo_Discount
2022-06-27,25,P007,FRA_SKU_07,Fragrance,Central,Retail,LineB,HolidayPush,3207,3187,3070,93,56.23,12.66,1542.57,40754.88,2453.5,11047.97,578.6,172626.1,117791.15,0.6823,2,5.03,127.2,0.0062,0.0306,2984,0,221,0.6722,7.5,7.14,False,0.0
2022-07-04,26,P007,FRA_SKU_07,Fragrance,South,E-commerce,LineC,None,2274,2241,2048,27,58.94,12.85,1416.7,29362.57,1774.12,3493.15,261.92,120709.12,85817.36,0.7109,3,6.9,97.43,0.0143,0.0135,3069,0,65,0.6141,17.5,6.03,False,0.0
2022-07-11,27,P007,FRA_SKU_07,Fragrance,North,Retail,LineB,None,2151,2151,1911,13,54.6,12.9,1178.75,27865.77,232.39,7413.56,1062.04,104340.6,67766.84,0.6495,11,7.44,94.32,0.0,0.0069,2654,0,83,0.7901,24.7,7.5,False,0.0
2022-07-18,28,P007,FRA_SKU_07,Fragrance,West,Retail,LineA,None,2409,2348,1965,28,60.2,12.15,1553.81,29424.73,2541.67,8331.08,555.64,118293.0,77439.88,0.6546,9,5.85,98.76,0.0252,0.0147,4051,0,122,0.7299,19.7,5.87,False,0.0
2022-07-25,29,P007,FRA_SKU_07,Fragrance,East,Retail,LineA,None,2165,2105,2149,41,57.76,12.94,1171.27,28132.23,468.95,9691.75,955.31,124126.24,84878.0,0.6838,6,1.81,76.15,0.0273,0.0191,2530,14,114,0.6721,47.7,7.12,True,0.06
2022-08-01,30,P007,FRA_SKU_07,Fragrance,East,E-commerce,LineB,HolidayPush,2630,2547,2817,68,58.76,13.1,1725.28,34625.53,866.2,10057.19,723.26,165526.92,119254.74,0.7205,1,5.33,105.6,0.0313,0.0243,3036,128,105,0.6563,12.5,7.36,False,0.0
2022-08-08,31,P007,FRA_SKU_07,Fragrance,West,Retail,LineA,None,1928,1912,2038,54,52.84,12.81,1141.38,24811.82,820.52,6849.61,277.66,107687.92,74928.31,0.6958,12,6.64,81.7,0.0078,0.0268,2968,51,68,0.6277,8.2,5.18,True,0.09
2022-08-15,32,P007,FRA_SKU_07,Fragrance,West,Retail,LineB,None,2751,2734,2675,45,56.31,12.13,1180.18,33487.65,3648.5,8433.58,1132.2,150629.25,103927.32,0.69,6,8.44,126.21,0.006,0.0171,2668,0,89,0.7,26.7,8.76,False,0.0
2022-08-22,33,P007,FRA_SKU_07,Fragrance,North,E-commerce,LineA,None,2839,2773,2716,0,54.66,11.97,1129.92,34095.82,2522.35,6115.53,1116.16,148456.56,104606.7,0.7046,5,3.31,105.41,0.023,0.0,3866,0,187,0.702,34.4,8.03,False,0.0
2022-08-29,34,P007,FRA_SKU_07,Fragrance,North,E-commerce,LineC,HolidayPush,2111,2076,2158,53,55.23,12.19,1585.36,25891.63,3127.29,5276.49,1127.05,119186.34,83763.88,0.7028,5,2.24,75.38,0.0164,0.0248,3218,48,157,0.7532,26.3,6.05,False,0.0
2022-09-05,35,P007,FRA_SKU_07,Fragrance,East,Retail,LineA,None,1925,1892,1751,67,55.42,12.07,1534.23,23388.17,1299.84,4281.12,753.09,97040.42,67318.2,0.6937,12,6.34,80.53,0.017,0.0388,2250,0,57,0.7695,47.4,8.09,False,0.0
2022-09-12,36,P007,FRA_SKU_07,Fragrance,North,Retail,LineA,None,1913,1892,1499,16,60.76,11.57,1138.23,22247.23,1263.02,4923.49,419.92,91079.24,62225.58,0.6832,8,6.44,80.37,0.0105,0.0108,3091,0,94,0.741,31.4,7.27,False,0.0
2022-09-19,37,P007,FRA_SKU_07,Fragrance,South,E-commerce,LineC,None,2164,2164,1939,14,58.5,11.6,1633.82,25265.78,3223.72,4732.83,256.92,113431.5,79952.25,0.7049,7,5.67,88.07,0.0,0.0075,3171,0,78,0.7797,44.0,7.22,False,0.0
2022-09-26,38,P007,FRA_SKU_07,Fragrance,Central,E-commerce,LineB,None,2218,2130,2364,45,55.44,12.25,860.58,27256.56,2309.62,6738.9,288.87,131060.16,94466.21,0.7208,4,8.8,103.46,0.0393,0.0194,3840,119,131,0.5404,22.2,7.59,False,0.0
2022-10-03,39,P007,FRA_SKU_07,Fragrance,West,Wholesale,LineB,None,1948,1857,1566,18,55.59,13.11,1521.39,25690.42,362.83,5770.9,528.41,87053.94,54701.38,0.6284,12,7.32,85.0,0.0462,0.012,2346,0,123,0.6819,7.1,6.89,False,0.0
2022-10-10,40,P007,FRA_SKU_07,Fragrance,South,Retail,LineC,HolidayPush,2646,2576,2377,41,56.77,11.99,1076.92,31833.23,2261.08,9310.39,885.02,134942.29,90652.57,0.6718,1,7.36,115.66,0.0264,0.0173,4759,0,127,0.742,24.0,4.4,False,0.0
2022-10-17,41,P007,FRA_SKU_07,Fragrance,West,E-commerce,LineB,None,2417,2375,2603,50,59.92,12.84,1914.26,31225.71,3481.94,6096.19,707.08,155971.76,114460.84,0.7339,9,4.22,92.9,0.0172,0.0192,2665,118,234,0.6157,12.4,6.46,False,0.0
2022-10-24,42,P007,FRA_SKU_07,Fragrance,South,Retail,LineC,None,2786,2747,2481,15,54.92,13.0,2571.48,36475.15,2717.36,2957.43,1080.31,136256.52,93026.27,0.6827,5,5.33,111.86,0.0138,0.0061,2337,0,194,0.6535,20.8,6.93,False,0.0
2022-10-31,43,P007,FRA_SKU_07,Fragrance,East,Retail,LineB,SummerSale,2264,2217,2097,38,61.43,12.31,792.4,27949.08,3790.35,4955.47,535.11,128818.71,91588.7,0.711,8,5.04,89.83,0.0205,0.0182,2321,0,179,0.6205,35.3,7.02,False,0.0
2022-11-07,44,P007,FRA_SKU_07,Fragrance,Central,Retail,LineC,None,2942,2935,2852,19,50.54,11.69,2124.12,34604.39,2830.95,7535.04,869.36,144140.08,98300.34,0.682,6,4.26,113.23,0.0022,0.0068,4158,0,246,0.6479,-7.7,8.78,True,0.18
2022-11-14,45,P007,FRA_SKU_07,Fragrance,West,Retail,LineC,None,2554,2554,2061,49,59.38,13.19,1399.59,33827.22,1528.89,4526.64,860.66,122382.18,81638.77,0.6671,4,8.78,119.04,0.0,0.0239,3464,0,98,0.7296,24.0,6.31,False,0.0
2022-11-21,46,P007,FRA_SKU_07,Fragrance,Central,Retail,LineA,None,2299,2227,1836,3,61.08,12.0,1374.8,27725.48,201.02,5498.15,311.31,112142.88,78406.92,0.6992,9,2.58,83.11,0.0312,0.0021,4024,0,140,0.8247,26.4,6.27,False,0.0
2022-11-28,47,P007,FRA_SKU_07,Fragrance,West,E-commerce,LineB,None,2267,2184,2095,28,56.6,12.17,1521.16,27741.51,2482.9,2392.44,1058.9,118577.0,84901.25,0.716,6,6.77,96.59,0.0363,0.0134,2736,0,84,0.6903,35.6,7.1,False,0.0
2022-12-05,48,P007,FRA_SKU_07,Fragrance,South,E-commerce,LineC,SummerSale,2824,2694,2881,12,54.58,11.95,1940.09,33940.81,3844.82,8062.09,1163.46,157244.98,110233.8,0.701,6,4.46,109.52,0.046,0.0044,3137,89,226,0.6785,37.9,6.17,False,0.0
2022-12-12,49,P007,FRA_SKU_07,Fragrance,North,E-commerce,LineB,None,2185,2146,1985,39,57.32,12.97,1667.15,28506.17,569.54,5639.89,971.54,113780.2,78093.06,0.6864,11,11.23,114.92,0.0176,0.0199,4003,0,96,0.7018,36.6,6.62,False,0.0
2022-12-19,50,P007,FRA_SKU_07,Fragrance,South,Retail,LineB,None,2617,2540,2215,10,57.5,12.29,1460.29,32308.96,808.64,8801.53,851.26,127362.5,84592.11,0.6642,4,2.08,92.93,0.0293,0.0047,3182,0,158,0.6297,39.6,8.33,False,0.0
2022-12-26,51,P007,FRA_SKU_07,Fragrance,East,Retail,LineA,SummerSale,2012,1969,1636,0,60.44,13.08,977.83,26414.74,2526.68,6213.97,449.13,98879.84,63275.32,0.6399,12,2.68,73.01,0.0212,0.0,3243,0,129,0.6371,46.5,7.96,False,0.0
2023-01-02,52,P007,FRA_SKU_07,Fragrance,East,Retail,LineB,None,3324,3202,3042,22,56.56,12.3,1455.91,41030.79,3307.0,7657.17,1067.49,172055.52,118993.07,0.6916,4,3.32,123.48,0.0364,0.0075,3155,0,203,0.7756,9.6,7.58,False,0.0
2023-01-09,53,P007,FRA_SKU_07,Fragrance,South,E-commerce,LineC,SummerSale,2740,2660,2586,23,56.18,13.0,1049.42,35724.94,2443.2,5346.19,877.35,145281.48,100889.8,0.6944,7,10.0,135.36,0.0291,0.009,3694,0,188,0.6517,12.0,6.2,False,0.0
2023-01-16,54,P007,FRA_SKU_07,Fragrance,Central,Retail,LineA,None,2229,2184,2053,65,58.61,13.27,1861.21,29764.95,3112.52,8199.23,974.06,120326.33,78275.57,0.6505,6,1.9,78.66,0.02,0.0317,2687,0,137,0.8088,1.1,7.01,False,0.0
2023-01-23,55,P007,FRA_SKU_07,Fragrance,North,E-commerce,LineB,NewLaunch,2899,2849,3808,120,39.99,12.03,2719.26,35146.9,3627.24,7919.09,719.66,152281.92,104869.03,0.6887,9,7.1,125.29,0.0171,0.0316,1644,445,172,0.6933,57.2,6.18,True,0.32
2023-01-30,56,P007,FRA_SKU_07,Fragrance,West,E-commerce,LineB,None,2401,2393,2502,25,59.66,11.86,852.35,28561.1,3797.15,7948.26,427.26,149269.32,108535.55,0.7271,8,8.61,111.03,0.003,0.01,3559,54,181,0.6787,24.6,6.22,False,0.0
2023-02-06,57,P007,FRA_SKU_07,Fragrance,South,Retail,LineB,None,2549,2514,2021,0,59.67,12.07,1101.17,30876.55,1388.96,4235.99,969.57,120593.07,83122.0,0.6893,1,6.69,108.25,0.0135,0.0,2668,0,177,0.5536,25.2,6.22,False,0.0
2023-02-13,58,P007,FRA_SKU_07,Fragrance,West,E-commerce,LineA,None,2620,2566,2336,27,55.96,11.68,1896.88,30791.29,802.4,7684.99,759.22,130722.56,90684.66,0.6937,9,8.0,117.79,0.0206,0.0119,2861,0,79,0.6902,14.4,7.68,False,0.0
2023-02-20,59,P007,FRA_SKU_07,Fragrance,East,Retail,LineB,HolidayPush,2206,2174,2024,9,56.49,12.64,849.31,27968.77,2561.26,4380.4,618.0,114335.76,78807.33,0.6893,2,6.22,91.83,0.0142,0.0049,3173,0,160,0.6911,16.3,7.08,False,0.0
2023-02-27,60,P007,FRA_SKU_07,Fragrance,East,E-commerce,LineC,None,2615,2561,2688,46,49.94,12.84,1545.46,33731.15,685.7,7019.91,952.56,134238.72,91849.4,0.6842,5,2.8,95.31,0.0204,0.0172,3986,68,178,0.6215,11.1,7.26,True,0.12
2023-03-06,61,P007,FRA_SKU_07,Fragrance,Central,E-commerce,LineA,None,2087,2018,2236,49,43.11,11.92,1308.55,25007.89,1121.0,7218.19,640.73,96393.96,62406.15,0.6474,4,6.34,87.33,0.0329,0.0219,2789,112,103,0.654,26.5,7.93,True,0.22
2023-03-13,62,P007,FRA_SKU_07,Fragrance,North,E-commerce,LineC,SummerSale,2016,1948,1742,34,55.69,12.25,685.44,24764.54,3105.85,3533.32,1086.57,97011.98,64521.7,0.6651,4,2.64,73.03,0.0337,0.0199,3637,0,83,0.716,44.2,7.38,False,0.0
2023-03-20,63,P007,FRA_SKU_07,Fragrance,Central,E-commerce,LineC,HolidayPush,2007,1957,2158,47,56.45,11.99,925.23,24156.45,1519.63,7391.12,414.52,121819.1,88337.38,0.7252,2,4.03,76.56,0.0249,0.0222,2393,93,78,0.7903,25.3,6.67,False,0.0
2023-03-27,64,P007,FRA_SKU_07,Fragrance,East,Wholesale,LineA,None,1958,1937,1820,38,56.83,12.93,1354.94,25452.43,1586.11,6827.13,447.17,103430.6,69117.76,0.6683,5,9.2,93.06,0.0107,0.0211,4131,0,77,0.6916,37.7,6.16,False,0.0
2023-04-03,65,P007,FRA_SKU_07,Fragrance,West,Retail,LineA,None,2123,2123,1720,0,61.18,11.88,823.72,25303.61,845.94,7515.5,437.54,105229.6,71127.01,0.6759,5,5.42,85.54,0.0,0.0002,3469,0,136,0.7088,32.3,5.78,False,0.0
2023-04-10,66,P007,FRA_SKU_07,Fragrance,West,Wholesale,LineA,SummerSale,2163,2070,2235,32,40.27,12.34,1470.84,26838.5,4778.91,3600.92,1054.24,90003.45,53730.88,0.597,7,9.56,104.58,0.0428,0.0145,2798,89,125,0.6957,44.2,7.44,True,0.3
2023-04-17,67,P007,FRA_SKU_07,Fragrance,East,Wholesale,LineA,None,2568,2514,2901,45,41.77,11.71,1692.31,30240.51,4790.58,7530.46,1066.69,121174.77,77546.53,0.64,4,10.09,127.46,0.021,0.0158,3333,198,167,0.6726,50.3,6.11,True,0.32
2023-04-24,68,P007,FRA_SKU_07,Fragrance,West,Retail,LineC,NewLaunch,2945,2811,2547,37,60.22,12.62,1905.41,37356.44,3717.65,4136.71,633.78,153380.34,107535.76,0.7011,10,9.38,141.2,0.0453,0.0147,3348,0,227,0.8064,34.1,7.54,False,0.0
2023-05-01,69,P007,FRA_SKU_07,Fragrance,East,Retail,LineA,None,2920,2823,2412,73,55.72,12.77,2181.24,37506.52,1924.82,2941.89,617.49,134396.64,91405.92,0.6801,2,10.92,151.16,0.0332,0.0304,4234,0,100,0.6169,39.8,9.03,False,0.0
2023-05-08,70,P007,FRA_SKU_07,Fragrance,Central,Retail,LineB,NewLaunch,2145,2104,1964,45,58.87,12.38,1591.59,26714.26,3181.44,7773.09,559.39,115620.68,77392.5,0.6694,6,5.32,86.06,0.0189,0.0233,3363,0,59,0.6147,49.1,7.59,False,0.0
2023-05-15,71,P007,FRA_SKU_07,Fragrance,Central,Retail,LineB,HolidayPush,2594,2476,2400,8,58.97,11.74,1543.43,30607.9,3191.5,7912.39,474.87,141528.0,99341.34,0.7019,12,4.72,101.66,0.0454,0.0035,2101,0,94,0.6371,29.7,6.75,False,0.0
2023-05-22,72,P007,FRA_SKU_07,Fragrance,North,E-commerce,LineB,SummerSale,2197,2120,2022,28,56.57,11.87,1188.58,26197.25,721.13,4826.18,1073.85,114384.54,81566.13,0.7131,9,4.61,85.74,0.0349,0.0143,1742,0,181,0.7199,28.1,7.54,False,0.0
2023-05-29,73,P007,FRA_SKU_07,Fragrance,North,E-commerce,LineC,None,2491,2420,2541,38,58.26,13.08,1803.48,32762.63,2270.16,8508.66,832.87,148038.66,103664.34,0.7003,6,5.66,101.34,0.0283,0.015,3538,55,106,0.705,32.5,8.84,False,0.0
2023-06-05,74,P007,FRA_SKU_07,Fragrance,West,E-commerce,LineB,None,2945,2945,3140,84,55.88,13.17,1599.14,38945.56,1345.45,13773.91,910.52,175463.2,120487.76,0.6867,1,5.6,119.51,0.0,0.0268,2206,106,264,0.6868,12.1,4.35,False,0.0
2023-06-12,75,P007,FRA_SKU_07,Fragrance,South,E-commerce,LineB,None,2189,2100,2299,51,59.06,12.98,1074.8,28520.7,2858.4,5165.1,650.13,135778.94,98584.61,0.7261,13,3.16,80.82,0.0405,0.0222,4900,96,163,0.6654,47.3,8.56,False,0.0
2023-06-19,76,P007,FRA_SKU_07,Fragrance,West,E-commerce,LineC,SummerSale,2057,2015,2194,25,56.72,12.1,1542.75,25043.98,3448.85,2606.02,1196.08,124443.68,92148.75,0.7405,4,7.48,90.39,0.0202,0.0114,3055,96,150,0.6638,34.4,7.46,False,0.0
2023-06-26,77,P007,FRA_SKU_07,Fragrance,Central,Retail,LineA,SummerSale,2742,2655,2263,29,57.7,11.86,1889.24,32709.04,1795.02,4850.98,1046.07,130575.1,90173.99,0.6906,9,6.55,115.75,0.0315,0.0129,3216,0,175,0.7273,22.9,6.2,False,0.0
2023-07-03,78,P007,FRA_SKU_07,Fragrance,North,E-commerce,LineB,SummerSale,2253,2224,2762,57,43.24,11.65,1793.39,26426.79,2463.22,3398.65,817.03,119428.88,86323.19,0.7228,10,9.35,107.84,0.0127,0.0207,1812,293,140,0.7102,13.2,7.71,True,0.25
2023-07-10,79,P007,FRA_SKU_07,Fragrance,West,E-commerce,LineB,HolidayPush,2262,2241,2127,39,59.31,13.07,1393.39,29703.68,3374.27,6776.09,1107.05,126152.37,85191.28,0.6753,7,3.76,85.43,0.009,0.0185,2396,0,93,0.671,7.1,6.87,False,0.0
2023-07-17,80,P007,FRA_SKU_07,Fragrance,West,E-commerce,LineC,None,2716,2684,2783,18,57.13,12.57,1252.08,34265.33,861.81,7940.21,378.09,158992.79,115547.35,0.7267,6,5.07,107.92,0.0114,0.0066,2908,48,107,0.6561,14.7,7.49,False,0.0
2023-07-24,81,P007,FRA_SKU_07,Fragrance,West,E-commerce,LineC,HolidayPush,2197,2197,2079,79,54.63,11.83,1395.1,26130.02,259.2,7266.28,288.66,113575.77,79631.61,0.7011,8,3.36,81.73,0.0,0.038,2857,0,172,0.773,21.7,7.21,False,0.0
2023-07-31,82,P007,FRA_SKU_07,Fragrance,North,Retail,LineB,None,2025,2025,1648,13,59.97,11.8,1374.98,24032.5,2093.9,2944.97,526.01,98830.56,69233.18,0.7005,9,6.32,84.65,0.0,0.0081,1780,0,101,0.7134,22.4,6.17,False,0.0
2023-08-07,83,P007,FRA_SKU_07,Fragrance,West,Retail,LineC,NewLaunch,2069,2043,1908,41,56.61,11.86,1288.99,24667.24,3815.96,6719.55,537.48,108011.88,72271.65,0.6691,10,2.41,74.33,0.0124,0.0218,1824,0,125,0.6595,41.3,5.56,False,0.0
2023-08-14,84,P007,FRA_SKU_07,Fragrance,East,Retail,LineA,None,2092,2059,1769,11,52.52,13.17,1008.34,27652.47,5132.52,4675.46,687.77,92907.88,54759.66,0.5894,1,8.63,96.82,0.0155,0.0063,4224,0,129,0.6853,26.7,7.46,True,0.09
2023-08-21,85,P007,FRA_SKU_07,Fragrance,North,Wholesale,LineB,None,1903,1903,1835,30,54.67,12.86,1185.57,24591.14,3893.4,3816.89,699.95,100319.45,67318.07,0.671,8,3.45,71.03,0.0,0.0168,4476,0,93,0.529,26.7,6.79,False,0.0
2023-08-28,86,P007,FRA_SKU_07,Fragrance,West,E-commerce,LineA,None,1899,1825,1679,8,54.57,11.61,921.01,22139.49,533.1,2886.09,879.93,91623.03,65184.42,0.7114,11,12.91,109.61,0.0387,0.0052,3224,0,67,0.7566,33.4,7.17,False,0.0
2023-09-04,87,P007,FRA_SKU_07,Fragrance,West,E-commerce,LineC,None,2763,2697,2632,14,57.61,12.68,1865.03,35221.34,878.95,9712.55,984.04,151629.52,104832.64,0.6914,9,5.73,112.75,0.0237,0.0053,2778,0,230,0.6348,-10.4,7.21,False,0.0
2023-09-11,88,P007,FRA_SKU_07,Fragrance,West,Retail,LineB,None,2592,2592,2693,30,44.3,12.19,1246.75,31721.16,4764.84,3750.91,293.49,119299.9,78769.5,0.6603,7,9.42,124.51,0.0,0.0115,2545,39,204,0.7024,14.0,6.32,True,0.27
2023-09-18,89,P007,FRA_SKU_07,Fragrance,East,E-commerce,LineC,HolidayPush,2772,2690,3555,8,44.31,13.15,1377.68,36589.57,4266.25,9564.67,363.07,157522.05,106738.49,0.6776,9,4.6,108.1,0.0292,0.0025,2713,476,271,0.7284,-9.2,7.27,True,0.28
2023-09-25,90,P007,FRA_SKU_07,Fragrance,South,E-commerce,LineA,None,2850,2850,3519,72,50.01,12.9,2505.15,37015.51,5914.87,11532.52,786.94,175985.19,120735.34,0.6861,4,4.04,108.78,0.0,0.0205,1960,343,172,0.7432,1.7,8.42,True,0.17
2023-10-02,91,P007,FRA_SKU_07,Fragrance,North,E-commerce,LineB,SummerSale,2279,2211,2064,7,56.07,12.64,1588.46,28965.41,1074.08,3300.32,296.29,115728.48,82092.38,0.7094,6,7.78,101.46,0.0298,0.0035,3007,0,101,0.6335,6.3,8.06,False,0.0
2023-10-09,92,P007,FRA_SKU_07,Fragrance,North,E-commerce,LineB,None,2493,2493,2586,79,57.47,12.37,1331.26,30971.54,1471.68,6989.33,1146.7,148617.42,108038.17,0.727,10,4.18,95.66,0.0,0.0308,3809,61,152,0.5878,30.9,5.89,False,0.0
2023-10-16,93,P007,FRA_SKU_07,Fragrance,North,E-commerce,LineB,HolidayPush,2293,2260,2500,49,60.58,13.29,1595.93,30633.56,3964.37,9157.12,359.87,151450.0,107335.08,0.7087,3,7.08,99.01,0.0142,0.0197,2818,140,114,0.7754,32.0,5.87,False,0.0
2023-10-23,94,P007,FRA_SKU_07,Fragrance,East,Retail,LineB,SummerSale,2458,2383,2180,52,57.05,13.28,1111.02,32753.34,1493.0,2611.32,871.54,124369.0,86639.8,0.6966,6,4.78,96.55,0.0305,0.0241,3999,0,194,0.6648,14.9,7.09,False,0.0
2023-10-30,95,P007,FRA_SKU_07,Fragrance,West,Retail,LineB,None,2120,2115,1989,31,61.04,13.0,985.8,27658.58,3300.07,6187.33,214.01,121408.56,84048.57,0.6923,6,5.79,86.72,0.002,0.0159,3042,0,76,0.7004,45.0,7.57,False,0.0
2023-11-06,96,P007,FRA_SKU_07,Fragrance,North,E-commerce,LineB,None,2543,2402,2425,19,56.14,11.65,1701.27,29796.08,3535.36,8485.1,1153.9,136139.5,93169.06,0.6844,3,8.75,118.33,0.0552,0.0079,2809,8,139,0.6345,25.8,6.81,False,0.0
2023-11-13,97,P007,FRA_SKU_07,Fragrance,East,E-commerce,LineA,None,2739,2658,2808,46,59.16,12.03,1761.18,33126.29,2258.98,12496.69,369.45,166121.28,117869.87,0.7095,5,2.29,98.0,0.0293,0.0166,4681,72,90,0.7045,23.2,6.93,False,0.0
2023-11-20,98,P007,FRA_SKU_07,Fragrance,North,E-commerce,LineC,SummerSale,2766,2674,2968,10,55.58,13.27,1413.43,36846.16,1050.75,9415.28,372.06,164961.44,117277.19,0.7109,2,8.27,125.9,0.0331,0.0035,3324,158,237,0.7592,31.9,7.69,False,0.0
2023-11-27,99,P007,FRA_SKU_07,Fragrance,North,E-commerce,LineA,NewLaunch,2471,2414,2340,64,56.36,13.18,1482.6,32716.04,3012.55,6351.09,1175.67,131882.4,88627.05,0.672,5,5.71,100.71,0.0227,0.0276,3676,0,73,0.7234,45.8,6.62,False,0.0
2023-12-04,100,P007,FRA_SKU_07,Fragrance,East,Retail,LineC,None,2640,2604,2316,14,57.37,12.31,2038.08,32702.21,658.73,9206.04,603.75,132868.92,89698.19,0.6751,3,9.4,126.66,0.0134,0.0064,3039,0,114,0.6334,19.6,7.32,False,0.0
2023-12-11,101,P007,FRA_SKU_07,Fragrance,West,Retail,LineC,None,2286,2276,2219,22,60.45,12.9,1229.87,29612.39,1638.85,5785.63,212.25,134138.55,96889.43,0.7223,5,3.41,85.2,0.0041,0.01,1829,0,157,0.67,27.0,7.01,False,0.0
2023-12-18,102,P007,FRA_SKU_07,Fragrance,North,Retail,LineB,None,2309,2183,1758,24,54.34,12.4,1466.21,28778.22,1800.93,5208.89,1057.1,95529.72,58684.58,0.6143,9,5.69,94.04,0.0543,0.0138,2847,0,130,0.7821,13.2,6.67,False,0.0
2023-12-25,103,P007,FRA_SKU_07,Fragrance,East,E-commerce,LineB,None,2667,2667,2705,16,56.57,11.72,1808.23,31438.06,3854.32,6118.09,999.68,153021.85,110611.7,0.7228,1,8.25,121.28,0.0,0.0063,3384,12,158,0.6621,54.2,6.81,False,0.0
2024-01-01,104,P007,FRA_SKU_07,Fragrance,South,Retail,LineB,None,2729,2721,2238,44,59.73,13.1,2188.66,35968.77,3655.02,3440.0,857.72,133675.74,89754.23,0.6714,6,4.64,106.62,0.0027,0.0197,4054,0,191,0.7198,32.1,8.09,False,0.0
2024-01-08,105,P007,FRA_SKU_07,Fragrance,South,Retail,LineB,None,2997,2965,2487,49,59.88,11.9,1441.56,35808.46,2844.88,11725.63,420.62,148921.56,98121.97,0.6589,8,3.58,112.42,0.0104,0.0199,2730,0,119,0.651,22.4,8.34,False,0.0
2024-01-15,106,P007,FRA_SKU_07,Fragrance,Central,E-commerce,LineC,None,2521,2463,2611,59,56.5,12.31,2082.35,31241.74,3055.04,10356.97,239.46,147521.5,102628.29,0.6957,12,1.58,87.96,0.0228,0.023,2738,83,170,0.6118,24.2,6.6,False,0.0
2024-01-22,107,P007,FRA_SKU_07,Fragrance,South,Retail,LineA,None,1741,1683,1648,18,55.36,11.55,882.69,20196.82,3773.42,3324.22,518.98,91233.28,63419.84,0.6951,8,1.8,61.21,0.0331,0.0113,3905,0,52,0.6887,46.3,7.07,False,0.0
2024-01-29,108,P007,FRA_SKU_07,Fragrance,Central,Wholesale,LineB,None,2334,2283,2268,33,55.1,12.52,1750.5,29396.73,1621.59,5115.1,781.24,124966.8,88052.14,0.7046,7,8.76,108.67,0.0217,0.0148,2781,0,199,0.7293,19.7,7.95,False,0.0
2024-02-05,109,P007,FRA_SKU_07,Fragrance,West,Retail,LineB,None,2386,2314,1978,16,55.32,12.55,2006.63,30144.96,3961.9,6760.32,840.81,109422.96,67714.97,0.6188,13,6.75,101.57,0.0299,0.0082,3232,0,66,0.7432,35.0,7.89,False,0.0
2024-02-12,110,P007,FRA_SKU_07,Fragrance,North,E-commerce,LineA,SummerSale,2422,2361,2589,0,45.43,12.04,1632.43,29324.12,3310.96,5476.11,1111.26,117618.27,78395.82,0.6665,2,7.72,107.54,0.0251,0.0,4023,121,124,0.8064,54.1,7.21,True,0.24
2024-02-19,111,P007,FRA_SKU_07,Fragrance,East,Retail,LineA,HolidayPush,2778,2778,2287,38,56.41,12.7,1522.34,35432.83,1434.49,6072.88,423.67,129009.67,85645.8,0.6639,4,8.76,129.31,0.0,0.017,3749,0,165,0.7176,43.4,6.4,False,0.0
2024-02-26,112,P007,FRA_SKU_07,Fragrance,East,Retail,LineA,None,2574,2495,2127,32,59.19,12.8,1284.43,33075.64,3967.4,8018.94,822.6,125897.13,80012.55,0.6355,7,5.69,104.86,0.0305,0.0154,3688,0,141,0.6863,46.4,6.9,False,0.0
2024-03-04,113,P007,FRA_SKU_07,Fragrance,North,Retail,LineB,None,2568,2505,2391,6,58.54,13.19,2457.58,34117.68,1540.26,5685.32,865.37,139969.14,97760.51,0.6984,11,6.99,110.45,0.0241,0.0028,2813,0,129,0.5791,27.2,8.02,False,0.0
2024-03-11,114,P007,FRA_SKU_07,Fragrance,North,E-commerce,LineB,None,2295,2275,2243,6,54.53,12.82,1122.25,29534.13,4150.46,7251.92,736.68,122310.79,80637.6,0.6593,9,4.23,88.23,0.0084,0.003,2695,0,132,0.6513,45.9,8.42,True,0.08
2024-03-18,115,P007,FRA_SKU_07,Fragrance,North,E-commerce,LineB,None,3253,3187,2896,21,59.92,13.11,2244.57,42871.29,3153.64,10379.89,1084.58,173528.32,116038.92,0.6687,6,2.13,115.71,0.0201,0.0074,3230,0,117,0.7024,40.7,6.32,False,0.0
2024-03-25,116,P007,FRA_SKU_07,Fragrance,West,Retail,LineB,None,2280,2234,2208,20,60.86,12.92,1110.36,29568.64,1902.09,9704.71,230.2,134378.88,92973.24,0.6919,1,1.84,80.29,0.02,0.0093,2337,0,97,0.6599,43.1,8.28,False,0.0
2024-04-01,117,P007,FRA_SKU_07,Fragrance,Central,E-commerce,LineC,SummerSale,2553,2506,2492,56,59.69,12.71,1337.77,32582.41,975.67,5087.5,963.72,148747.48,109138.18,0.7337,3,5.85,104.67,0.0181,0.0228,3581,0,191,0.6303,38.1,6.33,False,0.0
2024-04-08,118,P007,FRA_SKU_07,Fragrance,West,Wholesale,LineC,HolidayPush,3099,3030,2690,26,58.44,12.49,1692.05,38875.72,1808.5,11090.21,399.28,157203.6,105029.89,0.6681,2,4.11,118.62,0.0223,0.0099,2323,0,109,0.7898,-0.9,7.92,False,0.0
